Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3 
YHR030C	SLT2	"Serine/threonine MAP kinase; involved in regulating maintenance of cell wall integrity, progression through the cell cycle, and nuclear mRNA retention in heat shock; required for mitophagy and pexophagy; affects recruitment of mitochondria to the phagophore assembly site (PAS); regulated by the PKC1-mediated signaling pathway"	2	163.406	162.226	137.203	159.726	134.845	290.697	139.665	146.98	217.061	192.947
YHR033W	YHR033W	Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm	3	395.679	389.028	286.17	483.234	379.618	618.065	332.51	515.886	582.346	571.192
YHR034C	PIH1	"Protein of unresolved function; may function in protein folding and/or rRNA processing, interacts with a chaperone (Hsp82p), two chromatin remodeling factors (Rvb1p, Rvb2p) and two rRNA processing factors (Rrp43p, Nop58p)"	1	121.681	178.608	92.3534	167.391	84.2517	401.801	117.741	121.694	221.982	127.045
YHR036W	BRL1	"Essential nuclear envelope integral membrane protein identified as a suppressor of a conditional mutation in the major karyopherin, CRM1; homologous to and interacts with Brr6p, a nuclear envelope protein involved in nuclear export"	1	113.659	47.2199	72.9795	53.3832	119.253	62.5605	88.0637	77.2568	85.2994	65.1341
YHR037W	PUT2	"Delta-1-pyrroline-5-carboxylate dehydrogenase, nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; deficiency of the human homolog causes HPII, an autosomal recessive inborn error of metabolism"	79	15422.7	22157.4	19358	23906.2	12926.4	17732.3	16836.7	13949.7	15746.8	14706.1
YHR038W	RRF1	"Mitochondrial ribosome recycling factor, essential for mitochondrial protein synthesis and for the maintenance of the respiratory function of mitochondria"	13	2456.63	3982.21	2823.43	4452.82	3753.09	3109.87	1934.9	2942.44	2969.76	1941.6
YHR039C	MSC7	"Protein of unknown function, green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; msc7 mutants are defective in directing meiotic recombination events to homologous chromatids"	32	5202.57	2945.18	4457.62	3218.62	4990.42	5185.23	5752.16	5010.64	5391.34	5712.36
YHR039C-A	VMA10	"Subunit G of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; involved in vacuolar acidification"	4	853.71	79.155	264.756	156.32	1936.19	652.721	400.29	825.911	757.349	499.552
YHR041C	SRB2	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; general transcription factor involved in telomere maintenance	1	40.5343	21.5571	27.5214	35.6921	32.1064	26.1262	23.5597	36.0417	32.0559	33.5273
YHR042W	NCP1	NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p	37	10494.6	9406.76	12517	9269.73	11305.7	12262.5	9984.63	12292.5	13618.6	9239.21
YHR043C	DOG2	"2-deoxyglucose-6-phosphate phosphatase, member of a family of low molecular weight phosphatases, similar to Dog1p, induced by oxidative and osmotic stress, confers 2-deoxyglucose resistance when overexpressed"	6	1070.89	360.336	791.599	522.543	975.738	1091.03	1136.61	1253.28	1175.5	1149.21
YHR045W	YHR045W	Putative protein of unknown function; possible role in iron metabolism and/or amino acid and carbohydrate metabolism; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum	21	6075.1	4921.26	6008.46	5033.41	5758.44	6698.81	6124.7	6078.08	6844.96	6130.58
YHR047C	AAP1	"Arginine/alanine aminopeptidase, overproduction stimulates glycogen accumulation"	14	2282.43	647.722	1116.86	791.982	2259.46	1357.02	1883.38	2108.15	1302.22	2320.08
YHR049W	FSH1	Putative serine hydrolase that localizes to both the nucleus and cytoplasm; sequence is similar to S. cerevisiae Fsh2p and Fsh3p and the human candidate tumor suppressor OVCA2	10	3784.93	3735.02	2668.81	2452.59	3638.46	2775.16	3606.01	3502.29	3226.64	4311.83
YHR050W	SMF2	Divalent metal ion transporter involved in manganese homeostasis; has broad specificity for di-valent and tri-valent metals; post-translationally regulated by levels of metal ions; member of the Nramp family of metal transport proteins	3	1031.63	487.856	782.983	578.339	1069.94	1002.99	865.229	974.989	979.334	755.919
YHR051W	COX6	"Subunit VI of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; expression is regulated by oxygen levels"	34	6642.95	10152.7	5927.11	10473.5	9293.93	7110.43	6689.1	6074.15	5242.71	6638.39
YHR052W	CIC1	Essential protein that interacts with proteasome components and has a potential role in proteasome substrate specificity; also copurifies with 66S pre-ribosomal particles	1	222.419	246.05	231.25	250.273	184.472	215.385	246.754	191.232	183.875	316.878
YHR056C	RSC30	Component of the RSC chromatin remodeling complex; non-essential gene required for regulation of ribosomal protein genes and the cell wall/stress response; highly similar to Rsc3p; null mutants are osmosensitive	2	446.599	236.02	407.041	292.204	729.083	455.538	235.046	615.056	530.363	407.275
YHR057C	CPR2	"Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; has a potential role in the secretory pathway"	2	297.312	284.482	402.864	399.312	286.477	362.97	323.348	383.757	426.849	390.78
YHR059W	FYV4	"Protein of unknown function, required for survival upon exposure to K1 killer toxin"	2	384.919	602.759	337.321	622.578	678.807	499.768	254.863	482.185	517.049	324.642
YHR060W	VMA22	"Peripheral membrane protein that is required for vacuolar H+-ATPase (V-ATPase) function, although not an actual component of the V-ATPase complex; functions in the assembly of the V-ATPase; localized to the yeast endoplasmic reticulum (ER)"	2	196.005	148.305	149.821	149.689	261.309	227.858	220.455	184.358	236.346	191.239
YHR063C	PAN5	"2-dehydropantoate 2-reductase, part of the pantothenic acid pathway, structurally homologous to E. coli panE"	3	1722.32	2202.46	1939.47	2247.11	1137.92	1701.34	1742.86	1539.43	1530.21	1331.79
YHR064C	SSZ1	Hsp70 protein that interacts with Zuo1p (a DnaJ homolog) to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit; also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5; binds ATP	15	3953.82	1599.63	3052.12	1932.3	3754.85	3895.76	3917.3	3783.36	4384.45	3540.71
YHR065C	RRP3	"Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity"	2	132.357	82.3332	145.408	84.2663	99.1184	133.538	140.157	160.928	144.335	142.935
YHR067W	HTD2	"Mitochondrial 3-hydroxyacyl-thioester dehydratase involved in fatty acid biosynthesis, required for respiratory growth and for normal mitochondrial morphology"	9	2036.99	2860.8	2581.65	2864.3	1730.14	2157.75	2176.12	1997.16	1936.04	2053.93
YHR068W	DYS1	"Deoxyhypusine synthase, catalyzes formation of deoxyhypusine, the first step in hypusine biosynthesis; triggers posttranslational hypusination of translation elongation factor eIF-5A and regulates its intracellular levels; tetrameric"	3	1169.56	357.248	1000.64	479.425	974.241	837.43	1170.63	1046.39	1296	948.445
YHR069C	RRP4	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain RNA binding domains; has similarity to human hRrp4p (EXOSC2)	1	338.101	112.627	280.59	143.866	279.827	249.247	304.585	350.927	298.346	323.046
YHR070W	TRM5	"tRNA(m(1)G37)methyltransferase, methylates a tRNA base adjacent to the anticodon that has a role in prevention of frameshifting; highly conserved across Archaea, Bacteria, and Eukarya"	2	182.049	199.023	241.191	185.181	168.427	166.674	160.144	153.484	185.978	132.272
YHR072W	ERG7	"Lanosterol synthase, an essential enzyme that catalyzes the cyclization of squalene 2,3-epoxide, a step in ergosterol biosynthesis"	7	1299.76	749.939	1081.6	881.562	1071.32	1203.05	1334.02	1302.69	1136.48	1389.27
YHR072W-A	NOP10	"Constituent of small nucleolar ribonucleoprotein particles containing H/ACA-type snoRNAs, which are required for pseudouridylation and processing of pre-18S rRNA"	1	306.708	331.991	222.513	161.936	369.563	474.883	265.66	432.158	507.342	247.318
YHR073W	OSH3	"Member of an oxysterol-binding protein family with seven members in S. cerevisiae; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability"	4	190.296	142.352	129.978	115.514	205.104	154.243	115.553	188.791	161.314	156.482
YHR076W	PTC7	Type 2C protein phosphatase (PP2C); alternatively spliced to create two mRNA isoforms; protein from spliced form localizes to the mitochondria while the one from the unspliced form is localized to the nuclear envelope	23	4580.16	8840.59	5979.86	8212.27	3959.23	4529.32	4085.12	4002.64	4528.38	3814.17
YHR077C	NMD2	Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance	4	813.01	549.72	644.941	637.227	1148.11	1146.41	657.749	801.227	992.225	626.048
YHR078W	YHR078W	High osmolarity-regulated gene of unknown function	2	136.607	97.9652	127.144	87.4995	143.686	196.521	153.181	157.91	192.061	150.176
YHR079C	IRE1	Serine-threonine kinase and endoribonuclease; transmembrane protein that mediates the unfolded protein response (UPR) by regulating Hac1p synthesis through HAC1 mRNA splicing; Kar2p binds inactive Ire1p and releases from it upon ER stress	9	1011.18	723.284	968.624	682.719	1263.35	1122.95	1018.88	1101.36	1264.21	941.664
YHR080C	YHR080C	"Protein of unknown function that may interact with ribosomes, based on co-purification experiments; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	10	1927.12	1350.72	1943.71	1355.1	2138.5	2621.15	1845.82	1936.45	2533.86	1409.3
YHR082C	KSP1	"Ser/thr protein kinase; nuclear translocation required for haploid filamentous growth; regulates filamentous growth induced nuclear translocation of Bcy1p, Fus3p, and Sks1p; overproduction causes allele-specific suppression of prp20-10"	2	290.751	107.787	176.432	104.057	339.389	217.405	329.851	290.222	223.703	293.615
YHR083W	SAM35	"Essential component of the sorting and assembly machinery (SAM complex or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates their insertion into the outer membrane"	12	3797.06	4365.4	4258.76	4301.46	3340.5	3001.17	3566.64	3472.1	2946.43	3775.59
YHR084W	STE12	"Transcription factor that is activated by a MAP kinase signaling cascade, activates genes involved in mating or pseudohyphal/invasive growth pathways; cooperates with Tec1p transcription factor to regulate genes specific for invasive growth"	1	51.8801	31.3044	50.0834	37.7243	73.0234	49.692	54.9688	89.982	58.9984	85.63
YHR087W	RTC3	"Protein of unknown function involved in RNA metabolism; has structural similarity to SBDS, the human protein mutated in Shwachman-Diamond Syndrome (the yeast SBDS ortholog = SDO1); null mutation suppresses cdc13-1 temperature sensitivity"	6	1902.97	1711.4	2121.23	1576.44	2196.52	2297.54	1544.21	1634.04	2731.6	1624.99
YHR088W	RPF1	"Nucleolar protein involved in the assembly and export of the large ribosomal subunit; constituent of 66S pre-ribosomal particles; contains a sigma(70)-like motif, which is thought to bind RNA"	1	36.7112	33.2951	42.4779	34.7129	44.2785	49.2542	52.3157	50.9836	45.4164	42.2205
YHR089C	GAR1	"Protein component of the H/ACA snoRNP pseudouridylase complex, involved in the modification and cleavage of the 18S pre-rRNA"	1	147.434	44.135	123.5	60.7524	141.521	116.524	99.9423	160.94	173.053	101.226
YHR091C	MSR1	Mitochondrial arginyl-tRNA synthetase	19	3913.62	5584.46	4553.96	5705.62	3360.43	4036.44	3744.11	3760.86	3775.52	3251.7
YHR092C	HXT4	"High-affinity glucose transporter of the major facilitator superfamily, expression is induced by low levels of glucose and repressed by high levels of glucose"	2	630.06	296.979	695.876	464.463	418.378	839.203	791.625	592.59	627.271	511.589
YHR096C	HXT5	"Hexose transporter with moderate affinity for glucose, induced in the presence of non-fermentable carbon sources, induced by a decrease in growth rate, contains an extended N-terminal domain relative to other HXTs"	18	3741.6	1555.72	3883.91	1940.49	3394.83	3528.8	4069.05	2668.84	3936.71	2749.54
YHR097C	YHR097C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus	6	1253.55	718.354	1425.63	654.072	1549.47	1501.07	1289.14	1302.78	1492.5	1248.96
YHR098C	SFB3	"Component of the Sec23p-Sfb3p heterodimer of the COPII vesicle coat, required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sec24p and Sfb2p"	3	210.539	155.913	278.947	171.994	150.279	339.359	241.157	200.932	279.504	158.764
YHR099W	TRA1	"Subunit of SAGA and NuA4 histone acetyltransferase complexes; interacts with acidic activators (e.g., Gal4p) which leads to transcription activation; similar to human TRRAP, which is a cofactor for c-Myc mediated oncogenic transformation"	7	815.188	480.103	823.57	559.466	1082.13	784.258	787.876	1107.61	933.404	893.714
YHR100C	GEP4	"Mitochondrial phosphatidylglycerophosphatase (PGP phosphatase), dephosphorylates phosphatidylglycerolphosphate to generate phosphatidylglycerol, an essential step during cardiolipin biosynthesis; null mutant is sensitive to tunicamycin, DTT"	8	2013.93	2979.16	2465.97	1874.46	1835.94	1720.26	1739.57	1830.41	1624.47	2430.06
YHR101C	BIG1	"Integral membrane protein of the endoplasmic reticulum, required for normal content of cell wall beta-1,6-glucan"	7	1438.15	1114.54	1531.75	1347.38	1601.08	1915.68	1539.27	1776.32	2019.65	1288.16
YHR102W	KIC1	"Protein kinase of the PAK/Ste20 family, required for cell integrity; physically interacts with Cdc31p (centrin), which is a component of the spindle pole body; part of the RAM network that regulates cellular polarity and morphogenesis"	1	114.455	35.0715	68.4358	57.8087	115.747	73.6672	88.3708	103.771	72.9269	109.179
YHR104W	GRE3	"Aldose reductase involved in methylglyoxal, d-xylose, arabinose, and galactose metabolism; stress induced (osmotic, ionic, oxidative, heat shock, starvation and heavy metals); regulated by the HOG pathway"	16	4651.13	2715.26	3203.95	2723.42	4373.31	4411.56	4469.11	3944.29	4187.26	3317.95
YHR105W	YPT35	Endosomal protein of unknown function that contains a phox (PX) homology domain and binds to both phosphatidylinositol-3-phosphate (PtdIns(3)P) and proteins involved in ER-Golgi or vesicular transport	2	135.827	56.9083	136.488	77.4441	96.5613	139.541	163.618	134.942	154.169	136.014
YHR106W	TRR2	"Mitochondrial thioredoxin reductase involved in protection against oxidative stress, required with Glr1p to maintain the redox state of Trx3p; contains active-site motif (CAVC) present in prokaryotic orthologs; binds NADPH and FAD"	2	170.542	307.535	182.882	219.533	150.004	165.674	138.68	145.947	131.715	170.689
YHR107C	CDC12	"Component of the septin ring of the mother-bud neck that is required for cytokinesis; septins recruit proteins to the neck and can act as a barrier to diffusion at the membrane, and they comprise the 10nm filaments seen with EM"	24	5798.98	5501.87	9586.41	5423.19	6487.1	4828.83	5076.4	6044.48	5675.54	3623.78
YHR108W	GGA2	"Protein that interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner to facilitate traffic through the late Golgi; binds phosphatidylinositol 4-phosphate, which plays a role in TGN localization; has homology to gamma-adaptin"	11	2470.58	1223.36	1774.37	1433.6	2976.08	2471.01	1716.02	2274.22	2613.39	1760.67
YHR110W	ERP5	"Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport"	4	718.802	566.578	612.88	475.707	710.001	643.782	647.058	612.407	681.326	618.426
YHR111W	UBA4	Protein that activates Urm1p before its conjugation to proteins (urmylation); also acts in thiolation of the wobble base of cytoplasmic tRNAs by adenylating and then thiolating Urm1p; receives sulfur from Tum1p	2	188.419	119.151	217.779	196.225	189.078	192.138	158.256	279.502	201.743	153.304
YHR113W	APE4	Cytoplasmic aspartyl aminopeptidase that may also function in the vacuole; CVT pathway cargo protein; cleaves unblocked N-terminal acidic amino acids from peptide substrates; forms a 12-subunit homo-oligomer; M18 metalloprotease family	13	3734.05	3895.02	3601.69	3161.12	3025.48	3053.57	3484.15	3121.94	3162.09	2782.41
YHR114W	BZZ1	"SH3 domain protein implicated in the regulation of actin polymerization, able to recruit actin polymerization machinery through its SH3 domains, colocalizes with cortical actin patches and Las17p, interacts with type I myosins"	17	3138.94	1127.43	2144.81	1668.3	4374.96	3788.93	2888.19	3727.06	4442.35	3610.13
YHR115C	DMA1	"Protein involved in ubiquitin ligation; plays a role in regulating spindle position and orientation; functionally redundant with Dma2p; orthologous to human RNF8 protein, also has sequence similarity to human Chfr."	1	354.804	234.368	265.701	259.196	265.816	412.64	264.872	298.498	374.478	284.523
YHR117W	TOM71	Mitochondrial outer membrane protein with similarity to Tom70p; probable minor component of the TOM (translocase of outer membrane) complex responsible for recognition and import of mitochondrially directed proteins	19	4226.03	7069.9	5451.32	6569.1	3853.87	4805.38	5065.19	4354.71	4824.16	4384.24
YHR120W	MSH1	"DNA-binding protein of the mitochondria involved in repair of mitochondrial DNA, has ATPase activity and binds to DNA mismatches; has homology to E. coli MutS; transcription is induced during meiosis"	6	581.432	663.933	649.174	704.323	453.919	472.207	529.178	518.166	448.053	514.606
YHR121W	LSM12	Protein of unknown function that may function in RNA processing; interacts with Pbp1p and Pbp4p and associates with ribosomes; contains an RNA-binding LSM domain and an AD domain; GFP-fusion protein is induced by the DNA-damaging agent MMS	7	1518.75	1048.07	1562.92	1042.92	1481.22	1585.19	1310.88	1589.24	1720.99	1354.76
YHR122W	YHR122W	"Protein of unknown function required for establishment of sister chromatid cohesion; synthetically lethal with RFC5, an RF-C subunit that links replication to cohesion establishment; YHR122W is an essential gene"	1	200.18	89.3589	148.315	93.4053	216.309	182.877	205.452	175.687	213.512	193.176
YHR127W	YHR127W	Protein of unknown function; localizes to the nucleus; required for asymmetric localization of Kar9p during mitosis	7	871.031	721.28	846.068	727.838	900.441	1401.19	952.796	1120.33	1481.06	903.162
YHR128W	FUR1	"Uracil phosphoribosyltransferase, synthesizes UMP from uracil; involved in the pyrimidine salvage pathway"	7	1459.04	558.575	965.558	650.115	1224.43	1826.41	1901.33	1539.53	1589.73	1945.39
YHR132C	ECM14	"Putative metalloprotease with similarity to the zinc carboxypeptidase family, required for normal cell wall assembly"	5	592.697	751.823	850.773	802.014	519.676	586.274	574.201	575.35	656.94	553.036
YHR132W-A	IGO2	Protein required for initiation of G0 program; prevents degradation of nutrient-regulated mRNAs via the 5'-3' mRNA decay pathway; phosphorylated by Rim15p; GFP protein localizes to the cytoplasm and nucleus; similar to Igo1p	5	1251.16	817.266	730.911	643.203	1439.91	1228.42	1500.39	1438.41	981.084	2370.37
YHR133C	NSG1	"Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; homolog of mammalian INSIG proteins"	6	2498.12	1309.81	2013.62	1047.83	2946.06	2188.91	1995.09	2504.98	2454.86	1988.34
YHR135C	YCK1	"Palmitoylated plasma membrane-bound casein kinase I isoform; shares redundant functions with Yck2p in morphogenesis, proper septin assembly, endocytic trafficking; provides an essential function overlapping with that of Yck2p"	14	2170.22	1818.23	2547.33	1658.16	2049.37	2463.54	1554.17	1957.99	2651.63	1330.51
YHR137W	ARO9	"Aromatic aminotransferase II, catalyzes the first step of tryptophan, phenylalanine, and tyrosine catabolism"	12	2370.45	618.676	2005.07	1021.67	2319.91	1876.61	2818.88	2544.12	2371.4	2878.94
YHR138C	YHR138C	Putative protein of unknown function; has similarity to Pbi2p; double null mutant lacking Pbi2p and Yhr138p exhibits highly fragmented vacuoles	3	886.464	1422.72	1077.95	1227.22	1408.12	973.983	615.481	784.358	1352.37	637.194
YHR141C	RPL42B	"Protein component of the large (60S) ribosomal subunit, identical to Rpl42Ap and has similarity to rat L44; required for propagation of the killer toxin-encoding M1 double-stranded RNA satellite of the L-A double-stranded RNA virus"	1	221.171	62.1594	167.667	78.4795	325.802	163.408	132.751	250.913	178.297	98.8526
YHR144C	DCD1	Deoxycytidine monophosphate (dCMP) deaminase required for dCTP and dTTP synthesis; expression is NOT cell cycle regulated	4	409.313	355.587	436.289	326.957	322.719	520.939	432.366	425.341	569.581	364.985
YHR146W	CRP1	Protein that binds to cruciform DNA structures	11	2673.59	1753.25	3763.78	1750.73	2979.22	2912.36	2399.63	2776.73	2778.95	2279.02
YHR147C	MRPL6	Mitochondrial ribosomal protein of the large subunit	16	4099.91	5867.26	4270.51	5007.58	3595.2	3643.99	4085.19	4122.76	3325.58	4557.11
YHR151C	MTC6	Protein of unknown function; mtc6 is synthetically sick with cdc13-1	1	159.944	143.248	151.984	154.459	167.243	159.056	165.061	174.768	173.859	186.184
YHR154W	RTT107	Protein implicated in Mms22-dependent DNA repair during S phase; involved in recruiting the SMC5/6 complex to double-strand breaks; DNA damage induces phosphorylation by Mec1p at one or more SQ/TQ motifs; interacts with Mms22p and Slx4p; has four BRCT domains; has a role in regulation of Ty1 transposition	1	95.9792	79.1846	96.9987	93.2853	115.036	99.6004	85.4457	129.076	99.6764	102.179
YHR155W	YSP1	Mitochondrial protein with a potential role in promoting mitochondrial fragmentation during programmed cell death in response to high levels of alpha-factor mating pheromone or the drug amiodarone	16	2847.63	1885.47	2751.7	2362.28	2682.88	3187.01	2736.69	2837.4	3402.07	2235.88
YHR158C	KEL1	"Protein required for proper cell fusion and cell morphology; functions in a complex with Kel2p to negatively regulate mitotic exit, interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate"	12	2135.66	1340.74	2584.76	1091.56	1960.04	1671.27	1669.01	1788.73	1658.83	1373.29
YHR161C	YAP1801	"Protein involved in clathrin cage assembly; binds Pan1p and clathrin; homologous to Yap1802p, member of the AP180 protein family"	3	310.12	230.444	337.502	244.779	300.279	394.263	393.124	322.869	408.174	318.312
YHR162W	YHR162W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion	1	100.95	109.396	101.118	99.7769	66.5099	63.3239	59.2019	100.312	54.2601	81.4328
YHR163W	SOL3	"6-phosphogluconolactonase, catalyzes the second step of the pentose phosphate pathway; weak multicopy suppressor of los1-1 mutation; homologous to Sol2p and Sol1p"	3	667.924	212.296	610.758	299.385	646.801	772.963	884.026	874.251	976.271	872.352
YHR164C	DNA2	"Tripartite DNA replication factor with single-stranded DNA-dependent ATPase, ATP-dependent nuclease, and helicase activities; required for Okazaki fragment processing; involved in DNA repair; cell-cycle dependent localization"	1	379.121	269.935	212.733	233.194	276.021	147.222	234.925	159.825	132.349	145.482
YHR167W	THP2	"Subunit of the THO complex, which connects transcription elongation and mitotic recombination, and of the TREX complex, which is recruited to activated genes and couples transcription to mRNA export; involved in telomere maintenance"	1	167.007	276.532	339.589	150.879	193.219	269.219	394.738	281.036	285.769	356.773
YHR168W	MTG2	"Putative GTPase, member of the Obg family; peripheral protein of the mitochondrial inner membrane that associates with the large ribosomal subunit; required for mitochondrial translation, possibly via a role in ribosome assembly"	9	1482.08	1813.24	1592.45	1682.64	1309.63	1152.43	1365.42	1284.96	1181.64	1236.12
YHR169W	DBP8	"ATPase, putative RNA helicase of the DEAD-box family; component of 90S preribosome complex involved in production of 18S rRNA and assembly of 40S small ribosomal subunit; ATPase activity stimulated by association with Esf2p"	4	1065.76	939.087	938.479	841.713	1331.14	1077.03	924.273	1179.14	1326.96	998.58
YHR170W	NMD3	Protein involved in nuclear export of the large ribosomal subunit; acts as a Crm1p-dependent adapter protein for export of nascent ribosomal subunits through the nuclear pore complex	5	583.222	232.246	427.39	266.401	471.073	448.979	522.612	566.969	472.837	443.073
YHR174W	ENO2	"Enolase II, a phosphopyruvate hydratase that catalyzes the conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression is induced in response to glucose"	33	4900.29	2136.9	3982.01	2774.08	5151.23	5330.23	6139.18	5409.56	5575.86	6164.64
YHR176W	FMO1	"Flavin-containing monooxygenase, localized to the cytoplasmic face of the ER membrane; catalyzes oxidation of biological thiols to maintain the ER redox buffer ratio for correct folding of disulfide-bonded proteins"	1	39.1916	23.5743	20.0758	21.5408	23.0451	45.0488	33.2084	33.5517	41.4537	36.3919
YHR178W	STB5	"Transcription factor, involved in regulating multidrug resistance and oxidative stress response; forms a heterodimer with Pdr1p; contains a Zn(II)2Cys6 zinc finger domain that interacts with a pleiotropic drug resistance element in vitro"	1	155.279	92.9689	108.897	87.362	296.641	120.905	101.101	271.261	167.741	192.51
YHR179W	OYE2	"Conserved NADPH oxidoreductase containing flavin mononucleotide (FMN), homologous to Oye3p with different ligand binding and catalytic properties; may be involved in sterol metabolism, oxidative stress response, and programmed cell death"	14	3312.3	1122.19	2337.44	1568.37	3159.24	2837	3405.67	3647.26	3248.24	3623.77
YHR181W	SVP26	"Integral membrane protein of the early Golgi apparatus and endoplasmic reticulum, involved in COP II vesicle transport; may also function to promote retention of proteins in the early Golgi compartment"	4	781.117	504.322	659.752	570.799	642.796	888.432	726.42	838.208	726.376	714.793
YHR183W	GND1	"6-phosphogluconate dehydrogenase (decarboxylating), catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone and adaptation to oxidative stress"	18	7610.41	3104.47	6352.39	3124.83	7993.59	5161.49	5621.37	7777.29	7453.86	4844.88
YHR186C	KOG1	"Subunit of TORC1, a rapamycin-sensitive complex involved in growth control that contains Tor1p or Tor2p, Lst8p and Tco89p; contains four HEAT repeats and seven WD-40 repeats; may act as a scaffold protein to couple TOR and its effectors"	14	2078.06	970.054	1666.32	1058.16	2084.14	1800.24	2172.24	1900.71	2090.61	2044.01
YHR188C	GPI16	Transmembrane protein subunit of the glycosylphosphatidylinositol transamidase complex that adds GPIs to newly synthesized proteins; human PIG-Tp homolog	9	2502.54	1068.74	1793.75	1205.57	2133.51	1741	2426.69	2063.27	1929.81	2225.69
YHR189W	PTH1	"One of two (see also PTH2) mitochondrially-localized peptidyl-tRNA hydrolases; dispensable for respiratory growth on rich medium, but required for respiratory growth on minimal medium"	3	757.449	1075.47	999.167	1191.71	468.738	821.732	719.215	709.786	707.279	656.378
YHR190W	ERG9	"Farnesyl-diphosphate farnesyl transferase (squalene synthase), joins two farnesyl pyrophosphate moieties to form squalene in the sterol biosynthesis pathway"	20	3780.24	2659.8	3632.38	4348.83	4974.04	5211.18	4034.52	4048.56	4053.84	2580.7
YHR191C	CTF8	Subunit of a complex with Ctf18p that shares some subunits with Replication Factor C and is required for sister chromatid cohesion	1	247.125	84.0027	161.214	116.187	198.755	183.094	223	235.092	192.21	281.032
YHR193C	EGD2	"Alpha subunit of the heteromeric nascent polypeptide-associated complex (NAC) involved in protein sorting and translocation, associated with cytoplasmic ribosomes"	19	3140	949.15	2464.63	1195.04	3155.64	2501.4	2815.56	3412.83	3068.42	3738.4
YHR194W	MDM31	"Mitochondrial inner membrane protein with similarity to Mdm32p, required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1, MDM10, MDM12, and MDM34"	3	491.341	609.988	632.947	615.378	455.073	456.795	507.614	506.738	487.044	537.082
YHR195W	NVJ1	"Nuclear envelope protein, anchored to the nuclear inner membrane, that interacts with the vacuolar membrane protein Vac8p to promote formation of nucleus-vacuole junctions during piecemeal microautophagy of the nucleus (PMN)"	8	1774.64	740.44	1172.81	651.88	2138.96	1649.46	2332.49	1583.89	1855.04	1635.32
YHR196W	UTP9	"Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"	2	168.721	129.783	186.95	136.67	154.745	181.084	154.988	181.946	193.611	126.222
YHR197W	RIX1	"Essential component of the Rix1 complex (Rix1p, Ipi1p, Ipi3p) that is required for processing of ITS2 sequences from 35S pre-rRNA; Rix1 complex associates with Mdn1p in pre-60S ribosomal particles"	1	208.875	93.417	243.263	131.602	223.586	175.707	193.107	295.679	198.091	207.804
YHR198C	AIM18	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss"	17	1488.13	2118.34	1552.74	2021.8	1402.32	1485.67	1575.68	1532.58	1341.56	1832.13
